,review_id,business_id,entities,sentence,len
19569,1527,1130,"[('olive cake', 0, 10), ('olive oil', 25, 34), ('black pepper', 36, 48), ('olive', 57, 62), ('olive cake', 78, 88), ('lamb', 129, 133), ('caper leaf', 135, 145), ('grapes', 147, 153)]","olive cake [extra virgin olive oil, black pepper] i hate olive, but i thought olive cake was pretty good no strong bitter taste! lamb [caper leaf, grapes, olives] not very memorable",8
19570,1527,1130,"[('parsnip', 0, 7), ('honey truffle', 9, 22), ('vanilla', 24, 31), ('orange', 33, 39), ('complex', 59, 66), ('sauce', 120, 125)]","parsnip [honey truffle, vanilla, orange] this had the most complex flavors  the mouthfeel from diet coke, sourness from sauce, and garlicky flavor all combined into one",6
19571,1527,1130,"[('balloon', 0, 7), ('green apple', 17, 28)]","balloon [helium, green apple] i sucked some of helium and my voice actually changed for few seconds",2
19572,1527,1130,"[('balloon', 10, 17), ('green apple', 21, 32)]",think the balloon as green apple flavor bubble gum filled w helium,2
19573,1527,1130,"[('balloon', 27, 34)]",my friend did not kiss the balloon properly and all helium just dissipated to the atmosphere,1
19574,1527,1130,"[('fruit', 9, 14), ('vanilla', 21, 28), (' ', 73, 74)]","tropical fruit [rum, vanilla, kaffir lime] final course and grand finale  one minute of dazzling dessert show",3
19575,1527,1130,"[('fruit', 58, 63), ('chocolate sauces', 69, 85)]","good frozen coconut and interesting mix of mango, passion fruit, and chocolate sauces",2
19576,1527,1130,[],alina is a onceinalifetime experience and that is all there is to it,0
19577,1527,1130,[],,0
19587,1529,1130,[],alinea is more than a meal it is a dining experience,0
19588,1529,1130,[],as soon as you walk in the door you enter another world where art and world come together in perfect unison,0
19589,1529,1130,[],a meal at alinea is one of those rare meals that will inspire your mind and stick with you for a life time,0
19590,1529,1130,[],alinea is best experienced when you know as little as possible so the experience can be truly personal,0
19591,1529,1130,[],"avoid spoilers, therefore stop reading if you want to make the best of your night",0
19592,1529,1130,[],as soon as you walk in the door the tone for the entire experience is set by a red lit hallway that tappers at the end,0
19593,1529,1130,[],"as you move down the hall a large sliding door automatically opens, ushering you into another world",0
19594,1529,1130,[],you walk in the door and immediately you are greeted by a smiling man in a suit,0
19595,1529,1130,[],he welcomes you with instructions to hang out near the glass wall and study the kitchen,0
19596,1529,1130,[],"you stand there, entranced by the eerily quiet but busy kitchen",0
19597,1529,1130,[],the man in the suit says it is time to move to the table,0
19598,1529,1130,[],"over the table a shishito pepper and lilly hang, creating a shadow that resembles a hummingbird",0
19599,1529,1130,"[('orange', 72, 78)]","in the center of the table sits a carafe containing mint, rosemary, and orange peel",1
19600,1529,1130,[],the man in the suit pours sparkling wine into the carafe as part of the first drink pairing,0
19601,1529,1130,"[('juice', 73, 78)]",peach with basil and murray river salt is a frozen ball containing peach juice that bursts into sweet liquidy goodness when places in your mouth,1
19602,1529,1130,"[('crystals', 95, 103)]",suddenly the man in the suit reaches over and pours the contents of the carafe over the frozen crystals the peach orb had been sitting on,1
19603,1529,1130,"[('rhine', 145, 150), ('apple brandy', 156, 168)]","there is a frozen cocktail staring you in the face, uncertain but containing freeze dried avino cava reserva penedes, pacharan sierra de orduna, rhine hall apple brandy",2
19604,1529,1130,[],"the second course, bites inspired by spanish tapas",0
19605,1529,1130,[],to you they seem like something out of science fiction,0
19606,1529,1130,"[('bread', 50, 55), ('jamon', 57, 62), ('gilda', 89, 94), ('anchovy', 121, 128), ('olive', 130, 135), ('patatas bravas', 144, 158), ('garlic enter stage left', 180, 203), ('strawberry', 219, 229)]","an entire meal in one bite! bite , bocadillo with bread, jamon iberico, manchego! bite , gilda with guindilla de ibarra, anchovy, olive! bite , patatas bravas with paprika, chile, garlic enter stage left, dish number , strawberry with tomato, pumpernickel, burrata",8
19607,1529,1130,"[('strawberry', 37, 47), ('bread', 54, 59), ('cheese', 77, 83)]","the dish looks like a simple tomato, strawberry, some bread crumbs, and some cheese",3
19608,1529,1130,[],"at a glance, you would be wrong",0
19609,1529,1130,"[('strawberry', 9, 19)]",both the strawberry and tomato are actually gels,1
19610,1529,1130,"[('strawberry', 4, 14), ('strawberry', 65, 75)]",the strawberry tastes like a tomato and the tomato tastes like a strawberry,2
19611,1529,1130,[],your mind is blown apart from the inside out,0
19612,1529,1130,[],truly innovative and really makes you think about your tendency to eat with your eyes first,0
19613,1529,1130,[],a smoking fourth dish slams down on the table like some kind of fusion between halloween and spring time,0
19614,1529,1130,"[('flowers hits', 27, 39)]",the smell of chamomile and flowers hits you in the face,1
19615,1529,1130,"[('char roe', 25, 33), ('english pea', 39, 50), ('olive oil', 52, 61)]","the man in the suit says char roe with english pea, olive oil, chamomile",3
19616,1529,1130,"[('roe', 77, 80)]",at the bottom of the bowl there are several gels including jalapeno and some roe,1
19617,1529,1130,[],each element was interesting on its own but when mixed paired flawlessly,0
19618,1529,1130,[],"dish number five, graffiti consists of matsutake and maitake mushrooms served on concrete slabs",0
19619,1529,1130,[],the dish is tagged with parsley puree,0
19620,1529,1130,[],"to you, the street art inspiration has been made clear",0
19621,1529,1130,"[('mushroom', 19, 27)]",never before has a mushroom tasted so good,1
19622,1529,1130,[],the sixth course is comprised of several elements,0
19623,1529,1130,"[('pickled plum', 11, 23), ('white', 25, 30), ('hamachi', 87, 94), ('ice fish cracker percebes', 96, 121), ('seawater', 134, 142)]","unagi with pickled plum, white sesame corn with uni, nori, togarashi tororo kombu with hamachi, ice fish cracker percebes with smoke, seawater, ash the last element is served on a piece of driftwood covered in seaweed",5
19624,1529,1130,[],the only thing you are instructed to eat is the four tiny barnacles,0
19625,1529,1130,"[('brings', 24, 30)]",each part of the course brings forward sharp images of the salty sea,1
19626,1529,1130,[],you suddenly realize the next dish had been sitting in front of you all along in the flames,0
19627,1529,1130,"[('chicken', 4, 11)]",the chicken and daikon were wrapped in seaweed roasting in the fire,1
19628,1529,1130,[],it was unwrapped and prepared at the table by the man in the suit,0
19629,1529,1130,[],the sauce was in the tea kettle and was poured over the course,0
19630,1529,1130,"[('white orb', 7, 16)]",a tiny white orb arrives at the table,1
19631,1529,1130,"[('potato', 42, 48), ('potato', 59, 65), ('black truffle', 67, 80), ('butter', 86, 92)]","the man in the suit says its name is, hot potato with cold potato, black truffle, and butter",4
19632,1529,1130,[],this dish was time sensitive with both cold and hot elements,0
19633,1529,1130,[],"the pin was pulled out of the dish, dropping the cold potato into the hot butter",0
19634,1529,1130,[],incredible mouth feel of contrasting hot and cold elements,0
19635,1529,1130,"[('olive cake', 54, 64), ('extra virgin', 70, 82), ('olive oil', 83, 92), ('black pepper', 94, 106)]","next a vase of bay leaves is placed on the table with olive cake with extra virgin olive oil, black pepper sitting a top the leaves",4
19636,1529,1130,"[(' lamb  ', 18, 25), ('caper leaf', 30, 40), ('grapes', 42, 48)]","it is served with  lamb  with caper leaf, grapes, olives",3
19637,1529,1130,"[('cake', 33, 37)]","this dish was paired with oliver cake, which made for perfect sauce enjoyment",1
19638,1529,1130,"[('parsnip', 50, 57), ('honey truffle', 63, 76), ('vanilla', 78, 85), ('orange', 87, 93)]","one of the last dishes, as your night winds down, parsnip with honey truffle, vanilla, orange paired sweet and savory elements perfectly",4
19639,1529,1130,"[('parsnip', 25, 32)]",you never will look at a parsnip the same again,1
19640,1529,1130,"[('lemon balloon', 7, 20)]",a tart lemon balloon arrives at the table,1
19641,1529,1130,"[('lemon', 14, 19)]",it is made of lemon candy and filled with helium,1
19642,1529,1130,"[('lemon', 52, 57)]",you suck the helium out of the candy and devour the lemon sweet goodness,1
19643,1529,1130,"[('fruit', 31, 36)]","for the grand finale, tropical fruit",1
19644,1529,1130,[],"this dish was plated directly on the table with a variety of sauces all spice, mango, rum",0
19645,1529,1130,[],"you leave but cannot seem to shake the experience, numb",0
19646,1529,1130,[],,0
19791,1535,1130,[],i cannot imagine that any review you read here is going to sway one to come here or not,0
19792,1535,1130,[],"if you want to go, it is very expensive and you have to pay in adavance",0
19793,1535,1130,[],"it is all extremely interesting, awesome presentation and very delicious",0
19794,1535,1130,[],"the menu changes, but i can give the list of what i got",0
19795,1535,1130,[],hot chocolate while we waited,0
19796,1535,1130,[],was actually really good,0
19797,1535,1130,[],we got blocks of ice that were hollowed out with spices at the bottom,0
19798,1535,1130,[],they poured hot tea in and we drank it out with big straws,0
19799,1535,1130,[],"excellent presentation, decent tea",0
19800,1535,1130,[],the next was a group of sea food,0
19801,1535,1130,"[('clam', 26, 30), ('clam', 57, 61), ('clam', 79, 83), ('lobster claw', 91, 103), ('white chocolate', 135, 150)]","a leaf that tasted like a clam weird that it tasted like clam, but good, razor clam  good, lobster claw  excellent and sea urchin with white chocolate and wasabi that was awesome",5
19802,1535,1130,"[('thai banana', 52, 63)]","the next dish was in a fishbowl that was otoro with thai banana, sea salt and lime",1
19803,1535,1130,[],really cool presentation again and pretty tasty,0
19804,1535,1130,[],then we got a spread of corn,0
19805,1535,1130,[],the presentation was based on the artwork in the dining room,0
19806,1535,1130,"[('crunchy', 14, 21)]","it was sweet, crunchy, soft and salty all at once",1
19807,1535,1130,[],one of my favorites,0
19808,1535,1130,"[('arctic char', 21, 32)]","after that we got an arctic char, which came out on a two by four with lit charcoal underneath keeping it warm",1
19809,1535,1130,[],the skin was still on and crispy,0
19810,1535,1130,[],delicious,0
19811,1535,1130,"[('potato ball', 15, 26), ('truffle', 32, 39)]",the next was a potato ball with truffle on top,2
19812,1535,1130,[],"it came on a skewer and was good, but did not blow me away",0
19813,1535,1130,"[('mushroom', 31, 39), ('pork', 45, 49), ('huckleberry', 51, 62), ('pine', 67, 71)]","after that was was a matsutake mushroom with pork, huckleberry and pine",4
19814,1535,1130,[],it came on stones that were under a group of pine needles,0
19815,1535,1130,"[('mushroom', 35, 43)]",excellent and i am not even a huge mushroom fan,1
19816,1535,1130,"[('black truffle ravioli', 11, 32)]",next was a black truffle ravioli,1
19817,1535,1130,[],awesome,0
19818,1535,1130,[],so delicious,0
19819,1535,1130,[],i could have eaten ten,0
19820,1535,1130,[],the next dish was my favorite,0
19821,1535,1130,"[('lamb', 23, 27)]",it was three pieces of lamb,1
19822,1535,1130,[],all three were prepared differently and they would not tell us what they were specifically,0
19823,1535,1130,[],"then, they gave the table a tray with about  toppings, each one different",0
19824,1535,1130,"[('lamb', 31, 35), ('sauce', 55, 60), ('fruit', 71, 76)]","we chose one for each piece of lamb  could have been a sauce, an herb, fruit, etc",3
19825,1535,1130,[],so cool,0
19826,1535,1130,[],everyone had something different,0
19827,1535,1130,"[('toppings', 22, 30)]","could not use all the toppings, but wish i could have",1
19828,1535,1130,[],the next was a woodcock dumpling,0
