review_id,business_id,entities,sentence,len
1535,1130,"[('green apple', 9, 20), ('balloon', 37, 44)]",it was a green apple flavored helium balloon,2
1535,1130,"[('green apple', 0, 11)]",green apple is my favorite candy flavor and this was nice and sticky and chewy,1
1535,1130,[],it was fun to hear everyone talk in the helium voice as we ate,0
1535,1130,[],the last dessert had the best presentation,0
1535,1130,"[('sauces', 56, 62), ('bits', 67, 71), ('chocolate', 75, 84)]",two chefs came out and painted a design on the table of sauces and bits of chocolate,3
1535,1130,[],"the design, like the corn, was reminiscent of the art on the wall",0
1535,1130,"[('chocolate coconut', 58, 75)]",in the middle of the table the whole time were two frozen chocolate coconut sized balls,1
1535,1130,"[('chocolate balls', 44, 59), ('cream', 83, 88), ('goodies', 104, 111)]","after designing the table, they smashed the chocolate balls which were full of ice cream and some other goodies",3
1535,1130,[],awesome presentation and delicious,0
1535,1130,[],"overall, good food and great experience",0
1535,1130,[],glad i came,0
1535,1130,[],something i will never forget,0
1535,1130,[],,0
1540,1130,[],let me walk you through our meal,0
1540,1130,[],the first item lemonade happened before we were even seated,0
1540,1130,[],"before entering the building, i told them my name",0
1540,1130,[],"as they opened the front doors, they told us to grab a glass of lemonade to refresh",0
1540,1130,[],you will find a place to put your finished glasses when you are done,0
1540,1130,[],"once inside, the doors closed and we were in a poorly lit hallway",0
1540,1130,"[('stemless glasses filled', 55, 78)]","to our left, was a level but moving water feature with stemless glasses filled with lemonade",1
1540,1130,[],"no sight just aroma, taste, and sound of water and clinking",0
1540,1130,[],"by the time we finished, we found an area to deposit our glasses",0
1540,1130,"[('enterprise', 27, 37)]","two doors opened star trek enterprise style, revealing a gentleman, waiting to take us to our tables",1
1540,1130,[],no tablecloths here,0
1540,1130,"[('black', 7, 12)]",sturdy black wooden tables,1
1540,1130,[],alinea is unlike any other restaurant in america,0
1540,1130,"[('evoke memories', 60, 74)]","and more so than any other restaurant in america, this will evoke memories and emotions like no other",1
1540,1130,[],some dishes will make you recall childhood memories,0
1540,1130,[],or specific times or locations,0
1540,1130,[],some dishes will make you regress and make you clap like a fiveyear old,0
1540,1130,"[('head', 37, 41)]",some dishes will literally make your head scratch,1
1540,1130,[],others will make you talk in a highpitched voice,0
1540,1130,[],seriously,0
1540,1130,[],most of these dishes require specific instructions,0
1540,1130,[],on how to eat or how to operate the apparatus,0
1540,1130,[],this meal makes you think about how one eats,0
1540,1130,"[('steelhead roe', 0, 13)]","steelhead roe, peach, st",1
1540,1130,[],"germain, kinome a dish whose vehicle involves glass straws and a block of ice",0
1540,1130,"[('oyster leaf', 0, 11), ('mignonette king crab', 13, 33), ('passionfruit', 35, 47), ('lobster', 73, 80), ('carrot', 82, 88), ('clam', 106, 110)]","oyster leaf, mignonette king crab, passionfruit, heart of palm, allspice lobster, carrot, chamomile razor clam, shiso, soy, daikon served on a bed of seaweed",6
1540,1130,"[('orange', 20, 26)]","woolly pig, fennel, orange, squid served on something called an antenna and merely bob and consume in one bite",1
1540,1130,[],"tomato, watermelon, chili, basil simple but incredible",0
1540,1130,"[('cherry', 24, 30)]","corn, huitlacoche, sour cherry, silk corn as filaments and rocks",1
1540,1130,"[('thai banana', 7, 18)]","otoro, thai banana, sea salt, kaffir lime immerse your face in a domeshaped dish and smell thailand",1
1540,1130,"[('ramps', 13, 18), ('asparagus', 20, 29)]","chanterelle, ramps, asparagus, smoked date eat off of a bed of warm rocks that lie on a scorched and smoking wood",2
1540,1130,"[('potato', 4, 10), ('potato', 17, 23), ('black truffle', 25, 38), ('butter', 40, 46)]","hot potato, cold potato, black truffle, butter a timesensitive dish that is a shock of temperatures, tastes, and textures",4
1540,1130,"[('lamb', 0, 4)]",lamb,1
1540,1130,[],,0
1540,1130,[],,0
1540,1130,[],?????,0
1540,1130,[],,0
1540,1130,[],,0
1540,1130,[],,0
1540,1130,"[('lamb', 30, 34)]",!!!!!!! three preparations of lamb and  garnishes choose our own adventure,1
1540,1130,"[('black truffle', 0, 13), ('romaine', 26, 33), ('parmesan', 35, 43)]","black truffle, explosion, romaine, parmesan a spoonsized bite that seems to transform from solid to liquid to gas in an instant",3
1540,1130,"[('onion brie', 12, 22), ('cinnamon', 32, 40)]","anjou pear, onion brie, smoking cinnamon this cannot be described in words",2
1540,1130,[],"ginger, five other flavors five metal rods with bites, to be eaten counterclockwise",0
1540,1130,"[('blueberry', 0, 9), ('buttermilk sorrel', 11, 28), ('sorrel liquid', 44, 57)]","blueberry, buttermilk sorrel a dessert with sorrel liquid, activated by dry ice",3
1540,1130,"[('balloon', 0, 7), ('green apple', 9, 20)]","balloon, green apple, helium bite, eat, and talk",2
1540,1130,[],it is delicious,0
1540,1130,[],and it is real helium,0
1540,1130,"[('white chocolate', 0, 15), ('strawberry', 17, 27), ('english pea', 29, 40), ('lemon', 42, 47), ('cuisine', 76, 83)]","white chocolate, strawberry, english pea, lemon chef achatz and his chef de cuisine appear at tableside and paint literally a delicious dessert",5
1540,1130,[],four hours of true creativity and genius,0
1540,1130,[],there is no restaurant in america doing what chef grant achatz does,0
1540,1130,[],no restaurant is more appropriately named than alinea,0
1540,1130,[],,0
1549,1130,[],"being a food freak, i jumped at the chance to dine at alinea",0
1549,1130,[],michelin star rating and # on the san pellegrino world's  best restaurants,0
1549,1130,[],,0
1549,1130,[],,0
1549,1130,[],"um, definitely! you pay for the meal when making reservations ~ pperson",0
1549,1130,[],"the restaurant is located in the charming, upscale neighborhood of lincoln park",0
1549,1130,[],"if you are staying downtown on michigan ave, it is just a  uber ride",0
1549,1130,[],"from the valet to the final farewell, everyone is extremely gracious and friendly",0
1549,1130,[],"after being greeted, they encouraged us to take a peek and pictures of the open kitchen",0
1549,1130,[],"in fact, i was pleasantly surprised by the open photo policy",0
1549,1130,[],never once did they make us feel silly for taking pictures,0
1549,1130,[],only rule  no flash,0
1549,1130,[],"we were then led upstairs to the dimly lit, sophisticated and modernly styled dining area",0
1549,1130,[],there is ample space between tables so your dining experience is truly your own,0
1549,1130,[],drinks are orderedpaid at the restaurant and include  gratuity,0
1549,1130,[],"wine pairing is available for  if i recall correctly, which measures about   glasses of wine",0
1549,1130,[],i did not want to stumble out of there so i opted for wines by the glass,0
1549,1130,[],"while there is a price list for bottles, there is no list for wines by the glass",0
1549,1130,"[('wine', 101, 105)]",they want to ensure your wine compliments the courses which only they know so they prefer to discuss wine selections with you,1
1549,1130,[],the sommelier was amazingly personable and made excellent recommendations,0
1549,1130,[],"nonetheless, it is scary ordering wine without knowing the cost",0
1549,1130,[],we ordered a few glasses of champagne and wine,0
1549,1130,[],"after seeing the bill, we paid an average of  per glass excluding tax and tip",0
1549,1130,[],not too bad,0
1549,1130,[],the dishes are perfectly timed,0
1549,1130,[],service is the best i have ever experienced,0
1549,1130,[],"it was warm, friendly, attentive and extremely professional",0
1549,1130,[],absolutely amazing,0
1549,1130,[],there were sixteen courses,0
1549,1130,[],"many were incredibly delicious and a couple were not palatable for my tastes, however each course was unbelievably creative and artistic",0
1549,1130,[],molecular gastronomy at its best,0
1549,1130,[],"while i did not love each dish, i marveled at the innovative transformation of ingredients and the unique combination of textures and flavors",0
1549,1130,[],"truthfully, i was disappointed in the protein selections",0
1549,1130,"[('pork belly', 30, 40), ('meats', 67, 72)]","aside from a squab dish and a pork belly dish, there were no other meats",2
1549,1130,"[('steak', 24, 29)]",i would have loved some steak and game,1
1549,1130,[],but i am a carnivorous gal,0
1549,1130,[],"also, i would have preferred one more main course in place of a dessert",0
1549,1130,[],i left dinner a little hungry,0
1549,1130,[],"regardless, alinea truly provided a dining experience of a lifetime",0
1549,1130,[],i am so glad i went,0
1549,1130,[],i have uploaded a picture of the menu,0
1549,1130,[],courses do not change much over time,0
1549,1130,[],"to see drastic changes, you should wait a minimum of  months",0
1549,1130,[],,0
1551,1130,[],"i ate at alinea again last night, nearly two years after my first visit with a fleeting concern that my second visit would not live up to my first",0
1551,1130,"[('potato', 39, 45), ('potato', 52, 58)]","all but one of the dishes was new  hot potato, cold potato remained on the menu",2
1551,1130,[],"they must have listened to my prior review as they picked the right one as their trusty standby  all in all, this experience was even better than my first!",0
1551,1130,"[('char roe', 25, 33), ('coconut and', 57, 68), ('curry', 69, 74)]","we started the meal with char roe accompanied by carrot, coconut and curry",3
1551,1130,[],this dish is not too memorable,0
1551,1130,"[('salmon', 16, 22), ('roe', 63, 66)]","my friend has a salmon allergy, and they substituted mango for roe and impressively even printed up her menu with this substitution",2
1551,1130,[],,0
1551,1130,"[('oyster leaf', 0, 11), ('king crab', 13, 22), ('clam', 41, 45)]","oyster leaf, king crab, mussel and razor clam",3
1551,1130,[],"brought out on a piece of driftwood from the ocean, this was one of the more unique presentations",0
1551,1130,"[('oyster leaf', 19, 30), ('oyster', 47, 53)]",the concept of the oyster leaf was unique  the oyster flavor was subtle and more present in the after taste,2
1551,1130,"[('razor clam', 4, 14)]","the razor clam was prepared in an asian sauce of shiso, soy and kaikon and was the winner of these four preparations",1
1551,1130,[],note that it was not clear to us until they brought out our printed menus that this was treated as  dishes as it seemed we completed our meal a few short of the  promised,0
1551,1130,[],,0
1551,1130,"[('pig', 6, 9), ('orange', 30, 36)]","wooly pig served with fennel, orange, and squid",2
1551,1130,[],"served on a metal stick and meant to be eaten nohand's, this again was a unique and fun presentation",0
1551,1130,"[('pig', 63, 66)]","the fennel flavor, fortunately, was subtle and worked with the pig and squid",1
1551,1130,[],,0
1551,1130,[],scallop,0
1551,1130,"[('scallop', 40, 47), ('scallop', 53, 60)]","served as a mouse rather than an actual scallop, the scallop flavor could have been stronger",2
1551,1130,[],this was probably my least favorite dish of the evening,0
1551,1130,[],,0
1551,1130,[],ice beet,0
1551,1130,[],the centerpiece on each table is a brick of ice with test tubes filled with a deep purple liquid,0
1551,1130,"[('beet juice', 38, 48)]","during this course, you slurp out the beet juice",1
1551,1130,"[('beets', 12, 17)]","if you like beets, this is awesome",1
1551,1130,[],,0
1551,1130,[],black sea bass,0
1551,1130,"[('fish split between', 116, 134)]",this was the most traditional dish served all evening and one of the highlights! this is a healthy portion  a whole fish split between two people,1
1551,1130,[],reviews had said to be careful to not eat too much of this to save room for the rest of the meal,0
1551,1130,[],"at the end, we wished we had cleaned the bones on this bass",0
1551,1130,[],,0
1551,1130,"[('potato  ', 4, 12), ('parmesan', 44, 52), ('truffle', 57, 64)]",hot potato  as good as i remembered it! the parmesan and truffle really make this dish,3
1551,1130,[],,0
1551,1130,"[('wild mushrooms  ', 0, 16)]",wild mushrooms  i loved this dish but also love mushrooms,1
1551,1130,[],,0
1551,1130,[],venison  this was another of my favorites,0
1551,1130,"[('cabbage', 21, 28), ('bacon', 48, 53)]","you basically make a cabbage wrap with mustard, bacon, venison, and a few other accompaniments, and the flavors explode in your mouth",2
1551,1130,[],,0
1551,1130,"[('black truffle  ', 0, 15), ('potato', 64, 70)]",black truffle  another masterpiece and debatably as good as hot potato,2
